6,HandTipRight,0.8860,0.9115,2.2815,0.0000,0.0000,0.0000,0.0000
6,ThumbRight,0.8099,0.9006,2.3204,0.0000,0.0000,0.0000,0.0000
6,HipLeft,0.0250,0.3311,2.1544,0.7313,-0.6481,0.1443,-0.1561
6,KneeLeft,0.0027,-0.0325,2.1787,0.7273,-0.0452,-0.6848,0.0032
6,AnkleLeft,-0.0343,-0.3172,2.1562,0.7353,-0.0209,-0.6736,-0.0724
6,FootLeft,-0.0265,-0.3519,2.0050,0.0000,0.0000,0.0000,0.0000
6,HipRight,0.2104,0.3427,2.1658,0.6995,0.6938,-0.1060,-0.1347
6,KneeRight,0.2447,-0.0590,2.1721,0.6857,0.0349,0.7266,-0.0255
6,AnkleRight,0.2857,-0.3935,2.2709,0.7198,0.1406,0.6769,0.0632
6,FootRight,0.2747,-0.4156,2.0980,0.0000,0.0000,0.0000,0.0000
7,SpineBase,0.1197,0.3429,2.1980,0.0010,0.9993,0.0218,0.0292
7,SpineMid,0.1200,0.6580,2.2118,0.0010,0.9993,0.0218,0.0292
7,SpineShoulder,0.1195,0.8855,2.2160,-0.0009,0.9995,0.0093,0.0293
7,Neck,0.1192,0.9587,2.2147,-0.0024,0.9995,-0.0090,0.0293
7,Head,0.1603,1.0933,2.2281,0.0000,0.0000,0.0000,0.0000
7,ShoulderLeft,-0.0602,0.8391,2.2168,0.7904,-0.6125,-0.0026,0.0007
7,ElbowLeft,-0.3159,0.8751,2.2523,-0.6452,0.7535,0.1213,0.0361
7,WristLeft,-0.5205,0.8552,2.2691,0.5398,-0.5261,-0.5069,-0.4183
7,HandLeft,-0.6019,0.8681,2.2827,-0.4440,0.6030,0.4749,0.4622
7,HandTipLeft,-0.6890,0.8725,2.3128,0.0000,0.0000,0.0000,0.0000
7,ThumbLeft,-0.6142,0.9275,2.2635,0.0000,0.0000,0.0000,0.0000
7,ShoulderRight,0.3435,0.8639,2.2439,0.7382,0.6717,0.0499,0.0381
7,ElbowRight,0.5507,0.9209,2.2724,0.6050,0.7935,0.0503,0.0426
7,WristRight,0.7518,0.9132,2.2983,-0.0305,0.0592,0.7197,-0.6911
7,HandRight,0.8224,0.9113,2.2909,0.0485,-0.0249,0.7148,-0.6972
7,HandTipRight,0.8877,0.9156,2.2863,0.0000,0.0000,0.0000,0.0000
7,ThumbRight,0.8049,0.8995,2.3190,0.0000,0.0000,0.0000,0.0000
7,HipLeft,0.0250,0.3313,2.1544,0.7312,-0.6481,0.1444,-0.1561
7,KneeLeft,0.0027,-0.0326,2.1787,0.7273,-0.0452,-0.6848,0.0034
7,AnkleLeft,-0.0342,-0.3175,2.1562,0.7353,-0.0208,-0.6735,-0.0722
7,FootLeft,-0.0263,-0.3522,2.0051,0.0000,0.0000,0.0000,0.0000
7,HipRight,0.2103,0.3428,2.1657,0.6996,0.6937,-0.1060,-0.1347
7,KneeRight,0.2447,-0.0589,2.1721,0.6857,0.0350,0.7266,-0.0256
7,AnkleRight,0.2907,-0.3827,2.2671,0.7399,0.1449,0.6542,0.0604
7,FootRight,0.2720,-0.4243,2.1012,0.0000,0.0000,0.0000,0.0000
8,SpineBase,0.1197,0.3430,2.1979,0.0011,0.9993,0.0218,0.0295
8,SpineMid,0.1200,0.6580,2.2116,0.0011,0.9993,0.0218,0.0295
8,SpineShoulder,0.1196,0.8855,2.2158,-0.0006,0.9995,0.0091,0.0295
8,Neck,0.1193,0.9587,2.2144,-0.0021,0.9995,-0.0093,0.0295
8,Head,0.1605,1.0932,2.2282,0.0000,0.0000,0.0000,0.0000
8,ShoulderLeft,-0.0601,0.8392,2.2168,0.7904,-0.6126,-0.0028,0.0013
8,ElbowLeft,-0.3156,0.8750,2.2517,-0.6446,0.7529,0.1255,0.0424
8,WristLeft,-0.5219,0.8559,2.2679,0.5368,-0.5242,-0.5077,-0.4235
8,HandLeft,-0.6009,0.8668,2.2802,-0.4508,0.5949,0.4787,0.4624
8,HandTipLeft,-0.6868,0.8738,2.3121,0.0000,0.0000,0.0000,0.0000
8,ThumbLeft,-0.6095,0.9215,2.2564,0.0000,0.0000,0.0000,0.0000
8,ShoulderRight,0.3437,0.8640,2.2442,0.7381,0.6716,0.0504,0.0389
8,ElbowRight,0.5494,0.9208,2.2721,0.6051,0.7934,0.0424,0.0514
8,WristRight,0.7502,0.9124,2.2989,-0.0288,0.0644,0.7211,-0.6892
8,HandRight,0.8062,0.9121,2.2952,0.0388,-0.0083,0.7077,-0.7054
8,HandTipRight,0.8821,0.9015,2.2723,0.0000,0.0000,0.0000,0.0000
8,ThumbRight,0.8331,0.9064,2.3523,0.0000,0.0000,0.0000,0.0000
8,HipLeft,0.0249,0.3314,2.1542,0.7311,-0.6482,0.1447,-0.1563
8,KneeLeft,0.0027,-0.0326,2.1787,0.7275,-0.0452,-0.6846,0.0036
8,AnkleLeft,-0.0341,-0.3176,2.1563,0.7354,-0.0208,-0.6734,-0.0720
8,FootLeft,-0.0262,-0.3523,2.0053,0.0000,0.0000,0.0000,0.0000
8,HipRight,0.2103,0.3429,2.1657,0.6997,0.6936,-0.1058,-0.1344
8,KneeRight,0.2446,-0.0588,2.1721,0.7040,0.0357,0.7089,-0.0247
8,AnkleRight,0.3536,-0.3754,2.3231,0.7744,0.2504,0.5756,0.0793
8,FootRight,0.3016,-0.4034,2.1598,0.0000,0.0000,0.0000,0.0000
9,SpineBase,0.1203,0.3431,2.1979,0.0007,0.9993,0.0216,0.0299
9,SpineMid,0.1203,0.6581,2.2115,0.0007,0.9993,0.0216,0.0302
9,SpineShoulder,0.1198,0.8856,2.2155,-0.0008,0.9995,0.0089,0.0305
